InscriptionYear,HusbandAge,HusbandPreviousMaritalStatus,HusbandCityBirthPlace,HusbandCountryBirthPlace,HusbandCityResidencePlace,HusbandCountryResidencePlace,HusbandPreviousMarriages,HusbandPreviousChildren,WifeAge,WifePreviousMaritalStatus,WifeCityBirthPlace,WifeCountryBirthPlace,WifeCityResidencePlace,WifeCountryResidencePlace,WifePreviousMarriages,WifePreviousChildren,MarriageDate,MarriagePlace
2013,22,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,ISABELA,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,MOCA,PUERTO RICO,0,0,6/24/13,ISABELA
2013,33,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,COMERIO,PUERTO RICO,0,0,29,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BARRANQUITAS,PUERTO RICO,0,0,5/25/13,COROZAL
2013,22,NUNCA SE HA CASADO,GUAYAMA,PUERTO RICO,ARROYO,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,GUAYANILLA,PUERTO RICO,ARROYO,PUERTO RICO,0,0,10/5/13,ARROYO
2013,51,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,VEGA ALTA,PUERTO RICO,0,0,50,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,VEGA ALTA,PUERTO RICO,0,0,6/15/13,VEGA BAJA
2013,32,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,GUAYNABO,PUERTO RICO,1,0,43,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,GUAYNABO,PUERTO RICO,3,3,3/7/13,GUAYNABO
2013,26,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,4/6/13,PONCE
2013,52,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,MANATI,PUERTO RICO,1,2,39,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,MANATI,PUERTO RICO,2,1,1/25/13,MANATI
2013,33,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,VEGA BAJA,PUERTO RICO,1,2,25,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,VEGA BAJA,PUERTO RICO,0,0,4/9/13,VEGA BAJA
2013,41,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,RIO GRANDE,PUERTO RICO,0,0,40,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,RIO GRANDE,PUERTO RICO,1,0,6/9/13,RIO GRANDE
2013,35,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,ARECIBO,PUERTO RICO,1,1,41,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,1,2,1/2/13,ARECIBO
2013,31,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,PE�UELAS,PUERTO RICO,0,0,31,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PE�UELAS,PUERTO RICO,0,0,7/20/13,YAUCO
2013,33,DIVORCIO O ANULACION,PONCE,PUERTO RICO,FAJARDO,PUERTO RICO,1,1,33,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,FAJARDO,PUERTO RICO,1,1,11/17/13,FAJARDO
2013,41,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,44,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,2,3,10/11/13,SAN JUAN
2013,28,NUNCA SE HA CASADO,NEW YORK,ESTADOS UNIDOS,SAN JUAN,PUERTO RICO,0,0,28,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,SAN JUAN,PUERTO RICO,2,0,3/9/13,SAN JUAN
2013,56,DIVORCIO O ANULACION,MAUNABO,PUERTO RICO,YABUCOA,PUERTO RICO,1,2,57,DIVORCIO O ANULACION,YABUCOA,PUERTO RICO,YABUCOA,PUERTO RICO,1,2,8/9/13,YABUCOA
2013,73,DIVORCIO O ANULACION,FLORIDA,PUERTO RICO,ARECIBO,PUERTO RICO,1,4,64,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,3,1,2/5/13,ARECIBO
2013,58,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,0,0,41,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,2,9/28/13,SAN JUAN
2013,27,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,GUAYANILLA,PUERTO RICO,0,0,16,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,GUAYANILLA,PUERTO RICO,0,0,7/3/13,GUAYANILLA
2013,19,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,NARANJITO,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,NARANJITO,PUERTO RICO,0,0,7/8/13,NARANJITO
2013,39,NUNCA SE HA CASADO,CANOVANAS,PUERTO RICO,LUQUILLO,PUERTO RICO,0,0,33,NUNCA SE HA CASADO,NEW YORK,ESTADOS UNIDOS,FAJARDO,PUERTO RICO,0,0,10/15/13,FAJARDO
2013,22,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,9/8/13,JUNCOS
2013,25,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,ARECIBO,PUERTO RICO,0,0,30,NUNCA SE HA CASADO,ILLINOIS,ESTADOS UNIDOS,ARECIBO,PUERTO RICO,0,0,11/23/13,ARECIBO
2013,33,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,ANASCO,PUERTO RICO,0,0,9/20/13,ANASCO
2013,35,DIVORCIO O ANULACION,VIEQUES,PUERTO RICO,RIO GRANDE,PUERTO RICO,1,3,38,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,CEIBA,PUERTO RICO,1,0,9/7/13,FAJARDO
2013,24,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,31,NUNCA SE HA CASADO,NA,MEXICO,CAROLINA,PUERTO RICO,0,0,2/25/13,CAROLINA
2013,32,DIVORCIO O ANULACION,NA,CHINA,CAROLINA,PUERTO RICO,1,0,25,NUNCA SE HA CASADO,NA,CHINA,CAROLINA,PUERTO RICO,0,0,5/16/13,SAN JUAN
2013,26,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,29,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,10/26/13,GUAYNABO
2013,33,NUNCA SE HA CASADO,VILLALBA,PUERTO RICO,VILLALBA,PUERTO RICO,0,0,45,DIVORCIO O ANULACION,NEW JERSEY,ESTADOS UNIDOS,VILLALBA,PUERTO RICO,1,3,11/9/13,PONCE
2013,35,NUNCA SE HA CASADO,VEGA BAJA,PUERTO RICO,MANATI,PUERTO RICO,0,0,37,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,MANATI,PUERTO RICO,1,3,11/8/13,MANATI
2013,24,NUNCA SE HA CASADO,FLORIDA,ESTADOS UNIDOS,GUANICA,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,1/19/13,HORMIGUEROS
2013,29,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,AGUADA,PUERTO RICO,0,0,29,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,AGUADA,PUERTO RICO,0,0,7/20/13,RINCON
2013,50,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,2,1,46,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,BAYAMON,PUERTO RICO,1,1,7/9/13,BAYAMON
2014,30,NUNCA SE HA CASADO,PONCE,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,PONCE,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,12/28/13,PONCE
2013,23,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,32,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,8/24/13,PONCE
2013,25,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,COROZAL,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,COROZAL,PUERTO RICO,0,0,12/10/13,COROZAL
2013,64,VIUDO(A),NA,PANAMA,BAYAMON,PUERTO RICO,1,0,46,DIVORCIO O ANULACION,MANATI,PUERTO RICO,BAYAMON,PUERTO RICO,1,0,7/13/13,BAYAMON
2013,51,DIVORCIO O ANULACION,ISABELA,PUERTO RICO,ISABELA,PUERTO RICO,1,2,42,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,ISABELA,PUERTO RICO,1,2,12/21/13,AGUADILLA
2013,27,NUNCA SE HA CASADO,AIBONITO,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,10/4/13,AGUADILLA
2013,41,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,CABO ROJO,PUERTO RICO,1,1,33,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,CABO ROJO,PUERTO RICO,0,0,10/4/13,CABO ROJO
2013,27,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,YABUCOA,PUERTO RICO,1,1,35,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,NAGUABO,PUERTO RICO,1,2,7/27/13,HUMACAO
2013,29,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,VEGA ALTA,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,VEGA ALTA,PUERTO RICO,0,0,3/7/13,DORADO
2013,41,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,34,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,8/25/13,CATANO
2014,76,NUNCA SE HA CASADO,COAMO,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,64,NUNCA SE HA CASADO,SAN LORENZO,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,12/12/13,SAN JUAN
2013,74,VIUDO(A),LARES,PUERTO RICO,NEW YORK,ESTADOS UNIDOS,1,3,68,VIUDO(A),PENNSYLVANIA,ESTADOS UNIDOS,SAN JUAN,PUERTO RICO,3,3,2/16/13,SAN JUAN
2013,43,NUNCA SE HA CASADO,SAN LORENZO,PUERTO RICO,SAN LORENZO,PUERTO RICO,0,0,40,NUNCA SE HA CASADO,SAN LORENZO,PUERTO RICO,SAN LORENZO,PUERTO RICO,0,0,8/9/13,JUNCOS
2013,26,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,HATILLO,PUERTO RICO,HATILLO,PUERTO RICO,0,0,7/20/13,HATILLO
2013,40,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,CIDRA,PUERTO RICO,2,5,38,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,CIDRA,PUERTO RICO,1,1,2/23/13,CIDRA
2013,38,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,34,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,7/28/13,HUMACAO
2013,47,DIVORCIO O ANULACION,NEW JERSEY,ESTADOS UNIDOS,CAROLINA,PUERTO RICO,1,2,47,DIVORCIO O ANULACION,CANOVANAS,PUERTO RICO,CAROLINA,PUERTO RICO,1,0,6/14/13,RIO GRANDE
2013,24,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,10/13/13,TOA BAJA
2013,30,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,BARCELONETA,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,BARCELONETA,PUERTO RICO,0,0,6/9/13,CAMUY
2013,27,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,6/1/13,SAN JUAN
2013,58,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,0,0,60,NUNCA SE HA CASADO,BARCELONETA,PUERTO RICO,ARECIBO,PUERTO RICO,0,0,8/21/13,BARCELONETA
2013,23,NUNCA SE HA CASADO,MANATI,PUERTO RICO,BARCELONETA,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BARCELONETA,PUERTO RICO,0,0,12/14/13,BARCELONETA
2013,30,NUNCA SE HA CASADO,YABUCOA,PUERTO RICO,LAS PIEDRAS,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,YABUCOA,PUERTO RICO,LAS PIEDRAS,PUERTO RICO,0,0,12/3/13,JUNCOS
2013,35,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,CEIBA,PUERTO RICO,2,3,31,NUNCA SE HA CASADO,FAJARDO,PUERTO RICO,LUQUILLO,PUERTO RICO,0,0,8/10/13,LUQUILLO
2013,43,DIVORCIO O ANULACION,WASHINGTON,ESTADOS UNIDOS,WASHINGTON,ESTADOS UNIDOS,1,2,43,NUNCA SE HA CASADO,NA,GERMANY,WASHINGTON,ESTADOS UNIDOS,0,0,6/9/13,VIEQUES
2014,28,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,44,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,TOA BAJA,PUERTO RICO,2,1,12/21/13,SAN JUAN
2013,38,DIVORCIO O ANULACION,PENNSYLVANIA,ESTADOS UNIDOS,FLORIDA,PUERTO RICO,2,3,36,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,FLORIDA,PUERTO RICO,1,1,6/30/13,ARECIBO
2013,32,NUNCA SE HA CASADO,NA,ARGENTINA,NA,ARGENTINA,0,0,26,NUNCA SE HA CASADO,MANATI,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,4/14/13,SAN JUAN
2013,48,NUNCA SE HA CASADO,ADJUNTAS,PUERTO RICO,ADJUNTAS,PUERTO RICO,0,0,50,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,ADJUNTAS,PUERTO RICO,1,1,11/7/13,ADJUNTAS
2013,29,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,COROZAL,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,COROZAL,PUERTO RICO,0,0,8/17/13,COROZAL
2013,45,NUNCA SE HA CASADO,BARCELONETA,PUERTO RICO,FLORIDA,PUERTO RICO,0,0,40,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,FLORIDA,PUERTO RICO,0,0,5/25/13,FLORIDA
2013,24,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,GUANICA,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,GUANICA,PUERTO RICO,GUANICA,PUERTO RICO,0,0,11/27/13,YAUCO
2013,26,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,30,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,12/28/13,HUMACAO
2013,56,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,MAYAGUEZ,PUERTO RICO,3,2,45,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,CABO ROJO,PUERTO RICO,2,1,2/15/13,CABO ROJO
2013,23,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,FAJARDO,PUERTO RICO,1,0,20,NUNCA SE HA CASADO,FAJARDO,PUERTO RICO,FAJARDO,PUERTO RICO,0,0,8/10/13,FAJARDO
2013,22,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,CANOVANAS,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,CANOVANAS,PUERTO RICO,0,0,3/9/13,CANOVANAS
2013,36,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,2,1,30,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,0,0,6/30/13,GUAYNABO
2013,27,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PE�UELAS,PUERTO RICO,0,0,18,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,PE�UELAS,PUERTO RICO,0,0,1/12/13,PE�UELAS
2013,28,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,10/5/13,LARES
2013,49,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,AGUADILLA,PUERTO RICO,1,2,37,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,AGUADILLA,PUERTO RICO,1,2,2/9/13,AGUADILLA
2013,23,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,7/21/13,PONCE
2014,57,DIVORCIO O ANULACION,PONCE,PUERTO RICO,PONCE,PUERTO RICO,1,2,61,DIVORCIO O ANULACION,PONCE,PUERTO RICO,PONCE,PUERTO RICO,2,3,12/30/13,PONCE
2013,35,DIVORCIO O ANULACION,GUAYAMA,PUERTO RICO,GUAYAMA,PUERTO RICO,2,3,31,NUNCA SE HA CASADO,PONCE,PUERTO RICO,GUAYAMA,PUERTO RICO,0,0,12/13/13,GUAYAMA
2013,29,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,NAGUABO,PUERTO RICO,1,2,26,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,NAGUABO,PUERTO RICO,2,1,7/30/13,HUMACAO
2013,41,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,CAGUAS,PUERTO RICO,1,2,47,NUNCA SE HA CASADO,PONCE,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,8/28/13,CAGUAS
2013,39,DIVORCIO O ANULACION,MOROVIS,PUERTO RICO,MOROVIS,PUERTO RICO,2,1,34,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,MOROVIS,PUERTO RICO,3,0,2/27/13,MOROVIS
2013,52,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,1,2,41,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,1,1,9/7/13,SAN JUAN
2013,24,NUNCA SE HA CASADO,MANATI,PUERTO RICO,MANATI,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,MANATI,PUERTO RICO,OROCOVIS,PUERTO RICO,0,0,10/25/13,MANATI
2013,26,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,2/23/13,SAN JUAN
2013,53,VIUDO(A),GUANICA,PUERTO RICO,GUANICA,PUERTO RICO,1,3,52,DIVORCIO O ANULACION,NA,GUATEMALA,GUANICA,PUERTO RICO,1,1,12/14/13,GUANICA
2013,27,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,YABUCOA,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,1/19/13,YABUCOA
2013,39,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,LOIZA,PUERTO RICO,1,0,36,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,LOIZA,PUERTO RICO,0,0,3/9/13,LOIZA
2013,48,DIVORCIO O ANULACION,GUAYNABO,PUERTO RICO,ARECIBO,PUERTO RICO,1,1,46,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,ARECIBO,PUERTO RICO,0,0,3/6/13,ARECIBO
2013,82,VIUDO(A),NA,ENGLAND,FLORIDA,ESTADOS UNIDOS,1,2,81,VIUDO(A),NA,CANADA,ARECIBO,PUERTO RICO,1,2,3/3/13,BAYAMON
2013,39,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,BAYAMON,PUERTO RICO,1,1,33,DIVORCIO O ANULACION,NEW JERSEY,ESTADOS UNIDOS,BAYAMON,PUERTO RICO,1,0,9/22/13,TOA BAJA
2013,22,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,12/21/13,SAN JUAN
2013,57,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,1,3,55,DIVORCIO O ANULACION,COROZAL,PUERTO RICO,TOA BAJA,PUERTO RICO,1,2,5/4/13,TOA BAJA
2013,22,NUNCA SE HA CASADO,PONCE,PUERTO RICO,JUANA DIAZ,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,JUANA DIAZ,PUERTO RICO,0,0,12/16/13,JUANA DIAZ
2013,56,NUNCA SE HA CASADO,CALIFORNIA,ESTADOS UNIDOS,VIEQUES,PUERTO RICO,0,0,54,VIUDO(A),VIEQUES,PUERTO RICO,VIEQUES,PUERTO RICO,2,2,7/31/13,VIEQUES
2013,22,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,SAN SEBASTIAN,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,SAN SEBASTIAN,PUERTO RICO,0,0,2/19/13,SAN SEBASTIAN
2013,54,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,2,2,51,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,0,7/26/13,TOA ALTA
2013,73,DIVORCIO O ANULACION,CABO ROJO,PUERTO RICO,CABO ROJO,PUERTO RICO,2,5,61,DIVORCIO O ANULACION,CABO ROJO,PUERTO RICO,CABO ROJO,PUERTO RICO,3,1,4/24/13,CABO ROJO
2013,51,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,ARROYO,PUERTO RICO,1,0,45,DIVORCIO O ANULACION,ARROYO,PUERTO RICO,ARROYO,PUERTO RICO,1,0,11/18/13,PATILLAS
2013,66,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,1,3,55,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,TOA BAJA,PUERTO RICO,1,0,6/20/13,BAYAMON
2013,35,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,MOCA,PUERTO RICO,1,1,24,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,MOCA,PUERTO RICO,0,0,2/14/13,MOCA
2013,35,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,38,DIVORCIO O ANULACION,PONCE,PUERTO RICO,SAN JUAN,PUERTO RICO,1,0,11/3/13,SAN JUAN
2013,33,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,MANATI,PUERTO RICO,MANATI,PUERTO RICO,0,0,8/3/13,MANATI
2013,36,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,33,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,11/15/13,SAN JUAN
2013,38,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,1,0,32,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,1,0,3/23/13,GUAYNABO
2013,57,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,NAGUABO,PUERTO RICO,1,2,40,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,NAGUABO,PUERTO RICO,1,3,5/25/13,NAGUABO
2013,30,DIVORCIO O ANULACION,CALIFORNIA,ESTADOS UNIDOS,FLORIDA,ESTADOS UNIDOS,1,0,26,NUNCA SE HA CASADO,NEW JERSEY,ESTADOS UNIDOS,FLORIDA,ESTADOS UNIDOS,0,0,6/15/13,SAN JUAN
2013,43,NUNCA SE HA CASADO,NA,URUGUAY,DORADO,PUERTO RICO,0,0,39,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,DORADO,PUERTO RICO,0,0,10/10/13,DORADO
2013,28,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,28,DIVORCIO O ANULACION,ADJUNTAS,PUERTO RICO,ADJUNTAS,PUERTO RICO,1,1,4/27/13,PONCE
2013,43,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,SAN GERMAN,PUERTO RICO,0,0,40,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,SAN GERMAN,PUERTO RICO,1,1,12/21/13,SAN GERMAN
2013,42,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,VEGA BAJA,PUERTO RICO,1,2,32,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,VEGA BAJA,PUERTO RICO,1,1,3/27/13,VEGA BAJA
2013,35,DIVORCIO O ANULACION,NA,GERMANY,FAJARDO,PUERTO RICO,1,2,41,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,FAJARDO,PUERTO RICO,1,2,3/23/13,FAJARDO
2013,27,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,7/20/13,SAN JUAN
2013,22,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,AGUADA,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,AGUADA,PUERTO RICO,0,0,12/21/13,AGUADILLA
2013,72,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,0,72,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,5,4/8/13,SAN JUAN
2013,31,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,31,NUNCA SE HA CASADO,PONCE,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,7/27/13,PONCE
